 Current Liability to Current Assets, Liability-Assets Flag, Total expense/Assets, Cash/Current Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Net Value Growth Rate, Revenue per person, Total assets to GNP price, Quick Asset Turnover Rate, Tax rate (A), Cash/Total Assets,Bankrupt?
0.031391971,0,0.015668278,0.007055624,0.000117257,0.320706266,0.000436652,0.02092446,0.012252876,0.000127581,0,0.105395306,0
0.014808846,0,0.019960171,0.019072825,9990000000,0.425093179,0.000445685,0.011377289,0.006866135,0.000130109,0.136248608,0.12309726,0
0.012201752,0,0.016203802,0.009194237,0.000104397,0.377388975,0.000462305,0.019896303,0.006057168,0.000138444,0.062860613,0.049373757,0
0.009493945,0,0.048718558,0.007944312,0.000388083,0.14299177,0.000452248,0.017017464,0.006791488,0.000158146,0.112258326,0.059767034,0
0.047403254,0,0.015503794,0.001166413,0.000111205,0.469189137,0.000417961,0.015983432,0.002363503,8780000000,0,0.021595347,0
0.030623978,0,0.009510898,0.002475192,0.000102127,0.506626238,0.000438349,0.024241,0.00282004,7910000000,0,0.028744075,0
0.042103215,0,0.021141407,0.002330068,0.000297304,0.32739283,0.000466647,0.018747705,0.002767458,7940000000,0.233424436,0.053944921,0
0.049408997,0,0.005785136,0.000641717,4160000000,0.710424786,0.000450477,0.013477667,0.0042212,8020000000,0,0.00756018,0
0.022364748,0,0.035062344,0.000729772,0.002003963,0.048616909,0.000462804,0.093365451,0.000933166,9910000000,0.30407936,0.0144406,0
0.042490401,0,0.04134263,0.005379743,0.000234514,0.07505747,0.00041025,0.026764391,0.065664461,0.000511828,0,0.119647619,1
0.061124205,0,0.011950005,0.000321357,3930000000,0.477993555,0.000418909,0.009044842,0.010464159,0.000209686,0,0.00702636,0
0.020789126,0,0.023215989,0.002077252,0.000574182,0.069690277,0.000451649,0.024305627,0.027320086,0.000132599,0,0.016897047,0
0.033510955,0,0.014065417,0.013616223,7110000000,0.264561532,0.000426645,0.029478724,0.088772755,0.000118492,0,0.073686991,0
0.024725667,0,0.023898332,0.006518749,0.000102884,0.405921993,0.000444438,0.029358283,0.013060319,9260000000,0,0.04800782,0
0.035018781,0,0.01170533,0.005485304,0.000102884,0.331223337,0.000442017,0.021306347,0.012544473,0.000112122,0,0.080777505,0
0.015501645,0,0.019333876,0.021252594,9380000000,0.4308991,0.000443439,0.013160407,0.007592986,0.000162498,0.104059115,0.145832731,0
0.014459778,0,0.013934282,0.00928127,8170000000,0.439424435,0.000426845,0.019332286,0.006297878,0.000126141,0,0.046566202,0
0.018427082,0,0.029800188,0.001083167,0.000566617,0.114395687,0.000447732,0.02165592,0.009018503,0.000211409,0.17451159,0.016869143,0
0.056994187,0,0.01431296,0.001818837,0.000114988,0.478284055,0.000436277,0.016706079,0.002629779,5970000000,0,0.032688332,0
0.032408883,0,0.010370377,0.003119395,9380000000,0.413627843,0.000439247,0.023342097,0.003124556,8400000000,0,0.037398818,0
0.034486601,0,0.017727122,0.00336535,0.000296547,0.305909757,0.000463578,0.018157249,0.003258223,8540000000,0.154367851,0.06122709,0
0.046249724,0,0.007132344,0.000701436,5370000000,0.638585866,0.000450601,0.021946741,0.00522245,8900000000,0,0.009387301,0
0.024107311,0,0.044354824,0.003078627,0.002099281,0.065640246,0.000447632,0.061510215,0.001083625,0.000101045,0.34082397,0.061348818,0
0.084560832,0,0.035169583,3110000000,5450000000,0.586725067,0.000362063,0.00760836,0.005850396,8670000000,0,0.001006868,1
0.067667349,0,0.009367218,0.00020489,635000000,0.48392202,0.000508246,0.014423571,0.007392459,0.000138981,0.024293957,0.005143264,0
0.029523193,0,0.068238345,0.001793653,0.000302599,0.181720807,0.000376312,0.047368653,0.019081091,8650000000,0,0.025946448,0
0.030861666,0,0.004506995,0.010185629,0.000205767,0.224836134,0.000426046,0.07602779,0.06744213,3860000000,0,0.07251702,0
0.008382057,0,0.014663311,0.028087445,0.000214089,0.314180423,0.000430688,0.048611254,0.008723272,6040000000,0,0.105689444,0
0.023222097,0,0.008749652,0.006615905,0.000198959,0.271559054,0.000458362,0.040021738,0.010924104,8070000000,0.109525256,0.0723638,0
0.013757723,0,0.022510017,0.020932003,0.000121796,0.289587878,0.00046782,0.01420619,0.006151607,0.000206655,0.070857374,0.149210302,0
0.014898632,0,0.010296915,0.016406104,0.000270826,0.290621455,0.000463303,0.042642069,0.005499039,8460000000,0.240105274,0.160018744,0
0.015617335,0,0.036612959,0.001506547,0.000748933,0.124147474,0.00044878,0.023941366,0.007244456,0.000109731,0.146674765,0.016133879,0
0.035936829,0,0.020488729,0.007209226,0.000215602,0.397740837,0.000433458,0.029085087,0.002189845,5670000000,0,0.142431922,0
0.030487529,0,0.007229681,0.002277266,0.000366901,0.209361256,0.000454819,0.044680757,0.003608356,770000000,0.261362486,0.042681184,0
0.027718011,0,0.014397642,0.004302964,0.00064378,0.172428151,0.000439172,0.045432781,0.003602306,9690000000,0.815163478,0.085521134,0
0.045471451,0,0.006136712,0.001312924,0.000102127,0.525923474,0.000443414,0.032619009,0.005143219,4490000000,0.309545501,0.023849356,0
0.038930948,0,0.009333351,0.002565259,0.001545525,0.074269207,0.000509893,0.123469882,0.001022296,0.000136457,0.166616054,0.09552694,0
0.014602561,0,0.032112919,0.017248453,0.003388353,0.033170509,0.000445061,0.153976764,0.0006895,0.000106714,0.337483551,0.217643894,0
0.025786033,0,0.017266648,0.001442446,0.000487185,0.10131797,0.000453845,0.105074688,0.02589469,0.000177621,0.121773459,0.027382038,1
0.064245187,0,0.006461607,0.000208674,6960000000,0.422478824,0.000451225,0.014773145,0.00700541,0.000157856,0.125721227,0.005129764,0
0.026406365,0,0.052761293,0.001814488,0.000240566,0.219499935,0.000383249,0.03805649,0.014536359,9930000000,0,0.022381999,0
0.035209592,0,0.004880128,0.01035611,0.000392622,0.187480636,0.000446833,0.147017611,0.081038387,3840000000,0.270573945,0.115718114,0
0.007623635,0,0.005132967,0.006709228,0.000446334,0.26361665,0.000461481,0.085263575,0.009188045,4340000000,0,0.034361089,0
0.025446128,0,0.008915356,0.007831639,0.000297304,0.21476652,0.000460034,0.056275429,0.01243462,7870000000,0.142929446,0.109079091,0
0.015517469,0,0.019531068,0.016697237,0.000139196,0.243934903,0.000447507,0.017980994,0.006184834,0.000152829,0.098390525,0.101670998,0
0.014368846,0,0.00728601,0.017869652,0.000381275,0.207019787,0.000489281,0.054415933,0.00652386,781000000,0.203259439,0.163011896,0
0.009141519,0,0.029559017,0.001757302,0.000295791,0.267034665,0.000455193,0.017590294,0.006481113,0.000142488,0.161048689,0.011770424,0
0.026857309,0,0.013372719,0.002583899,0.000347989,0.434450951,0.000435953,0.048687631,0.002050441,3780000000,0.221581132,0.044375798,0
0.038431676,0,0.018996281,0.000970317,0.000571912,0.145488168,0.000430538,0.059198331,0.004149436,744000000,0,0.026495429,0
0.037668592,0,0.016397076,0.003785571,0.001109782,0.112974214,0.000450202,0.065167516,0.003440086,6890000000,0,0.104096688,0
0.040643851,0,0.007964838,0.001666742,0.00011877,0.468848282,0.000446534,0.035694667,0.005021451,6590000000,0,0.0287098,0
0.024082826,0,0.013144199,0.004138132,0.003084998,0.066122393,0.000480272,0.262447307,0.000921295,6510000000,0.205992509,0.086007211,0
0.019379016,0,0.053919233,0.007170942,0.006792593,0.028440712,0.000410649,0.261022575,0.000507867,5930000000,0,0.104903968,0
0.012146666,0,0.01439627,0.017498737,6510000000,0.458165282,0.000445386,0.008933214,0.033108995,0.000177079,0.076627189,0.08841483,0
0.036021708,0,0.019859023,0.000531428,0.00010591,0.29911845,0.000460758,0.01026688,0.007724071,0.000134574,0,0.008312989,0
0.042493956,0,0.023092289,0.003192839,9680000000,0.431734929,0.000453072,0.014984651,0.003837924,0.000133681,0.085939872,0.065126373,0
0.034027412,0,0.017154756,0.000600021,8020000000,0.333180572,0.000455118,0.009641173,0.014417978,0.000174134,0.046563417,0.008939684,0
0.085528934,0,0.026571137,0.000111596,318000000,0.501720486,0.000394953,0.006956215,0.004460082,0.000167775,0,0.002645501,1
0.01322873,0,0.0128574,0.015411252,6810000000,0.458989494,0.000457938,0.008892088,0.034909959,0.000104463,0.131794716,0.062513724,0
0.061580719,0,0.040431948,0.000892883,5900000000,0.340489345,0.000410175,0.008234067,0.006055775,0.000135839,0,0.017025982,0
0.034088086,0,0.017583446,0.002591821,9150000000,0.406335918,0.000460982,0.015281348,0.004356793,0.000130946,0.246684887,0.037411071,0
0.043638669,0,0.014287129,0.001388682,5670000000,0.306339408,0.000441593,0.007440918,0.013629668,0.000228551,0,0.022298098,0
0.00250702,0,0.022214312,0.024196984,5670000000,0.467763034,0.000424499,0.036050115,0.000283081,0.000211181,0,0.025664422,1
0.00802265,0,0.010668289,0.068068912,9830000000,0.309337763,0.000468668,0.011077655,0.037438425,0.000197312,0.171171171,0.219428754,0
0.040079482,0,0.015543773,0.002765912,0.000152056,0.258347683,0.0004922,0.011588796,0.00540204,0.000138254,0.196173702,0.042066024,0
0.039688085,0,0.01693191,0.00264792,0.000171725,0.307252108,0.000452573,0.02764273,0.003382529,8460000000,0.260350238,0.044375384,0
0.033839971,0,0.015090534,0.001041544,0.00023754,0.112759657,0.000454669,0.009788053,0.008735313,0.000169962,0.124000405,0.013543153,0
0.038877861,0,0.018102133,0.000571601,6960000000,0.458432064,0.000403587,0.047145396,0.013447917,7250000000,0,0.01390275,1
0.070385011,0,0.013756441,0.000191161,7410000000,0.506102951,0.000447557,0.048473187,0.016224624,5520000000,0.407531127,0.006188661,1
0.048806415,0,0.010955707,0.000119875,6730000000,0.628040881,0.000471912,0.044263619,0.019766048,0.000157642,0,0.002481431,1
0.084685238,0,0.06286336,248000000,7110000000,0.658340864,0.000347265,0.021141842,0.010521898,4450000000,0,0.000408703,1
0.029158189,0,0.011840133,0.000601364,0.000243592,0.294037206,0.000457963,0.019250033,0.002767437,4480000000,0.042615649,0.006128067,0
0.029723452,0,0.007119869,0.014125735,5220000000,0.646591174,0.000434655,0.029355346,0.253198271,8780000000,0,0.110491563,0
0.04665394,0,0.014838621,0.000767519,5830000000,0.611181995,0.000434855,0.026370753,0.028736939,3730000000,0,0.007730812,0
0.019596844,0,0.003969567,0.001830622,8850000000,0.437948453,0.000453172,0.026943584,0.005928441,0.000144398,0.108411783,0.015760702,0
0.026930853,0,0.013207952,0.000459353,0.000229219,0.392797706,0.000495494,0.029481662,0.015000766,9180000000,0.157607045,0.007101797,0
0.038938908,0,0.027028058,0.000223689,0.000163404,0.305976159,0.000425647,0.023488977,0.007221693,8040000000,0,0.004426183,0
0.037160231,0,0.013432599,4610000000,0.00038884,0.181354538,0.000447831,0.02869145,0.00582772,0.000109207,0.173904241,0.001219335,0
0.042495375,0,0.017655627,0.002333576,0.000108179,0.584116375,0.00045971,0.036382063,0.013584998,517000000,0.147383338,0.036582173,0
0.041575613,0,0.017888119,0.002982915,8170000000,0.476474548,0.000455617,0.022146498,0.009761044,5750000000,0,0.036157726,0
0.05815101,0,0.018188526,0.00010866,0.000302599,0.262747468,0.000473335,0.033303468,0.003266757,8930000000,0.114687721,0.003094738,0
0.106902316,0,0.038675218,0.000414773,8170000000,0.144237001,0.000406607,0.015398851,0.007608981,7810000000,0,0.00346103,0
0.020752151,0,0.016566569,0.001886932,0.000193663,0.587738951,0.000459535,0.045009767,0.009190027,5690000000,0,0.019150179,0
0.042398723,0,0.024600914,0.000365171,0.000186855,0.47652111,0.000511465,0.019687734,0.002757978,384000000,0.14637109,0.008803623,0
0.034081615,0,0.011818501,0.000833428,0.000288982,0.253798059,0.000464676,0.071630216,0.003398799,0.000115091,0.219151736,0.023673678,0
0.028522123,0,0.017594472,0.000363473,0.000197446,0.379289253,0.000475306,0.031282405,0.002068229,8690000000,0.219252961,0.006194621,0
0.036082988,0,0.018591074,0.002235556,0.000138439,0.403778776,0.000568611,0.015105092,0.001529053,0.00011386,0.243243243,0.044824694,0
0.028844532,0,0.013798374,0.00047214,0.000273096,0.341473526,0.000466472,0.024367316,0.003399699,3550000000,0.219354186,0.009096026,0
0.090476808,0,0.014766079,0.000252617,9760000000,0.617834488,0.000446658,0.032384002,0.006051401,540000000,0,0.008121858,0
0.030511358,0,0.028080823,0.000345771,0.00053787,0.266481398,0.000591793,0.0391904,0.001044069,6190000000,0.285251544,0.007052596,0
0.059007169,0,0.022703923,1840000000,0.000220897,0.386404212,0.000526562,0.019955055,0.00108427,0.000153868,0,0.000754882,0
0.023419962,0,0.032039243,0.003091223,0.000115744,0.449106037,0.000355999,0.013034091,0.007457945,8470000000,0,0.030636236,0
0.072608878,0,0.020707287,0.000881685,5670000000,0.614006661,0.000403986,0.011856117,0.006938688,6060000000,0,0.026044934,0
0.037620441,0,0.018601877,0.001418354,0.000233001,0.494104715,0.000468144,0.022554823,0.00088269,6800000000,0.231602389,0.033095275,0
0.041917046,0,0.017706325,0.000146848,0.000395648,0.228243476,0.000479898,0.058607876,0.002363592,0.00011169,0.243344468,0.005487537,0
0.021042524,0,0.029222406,0.006887687,0.000269313,0.39498565,0.000465973,0.014015246,0.000542401,4820000000,0.010831056,0.085348426,0
0.039895354,0,0.017273541,0.002951057,0.000134657,0.48520394,0.000490029,0.01438832,0.002002625,0.00011017,0.12956777,0.067692347,0
0.043074624,0,0.070065189,0.004782751,0.000680848,0.228820917,0.000457489,0.022187624,0.000998215,7450000000,0.19718595,0.159089348,0
0.041971687,0,0.032290969,0.002959966,0.000129361,0.587236111,0.000471438,0.011685737,0.000852606,8880000000,0.174106691,0.061608985,0
0.030060328,0,0.012967857,0.000351663,0.000536357,0.115079673,0.000520099,0.030207247,0.002534863,0.000143595,0.318655734,0.010063096,0
0.033257842,0,0.011483379,0.002040361,0.000165673,0.485575213,0.000614177,0.040206806,0.000978706,3170000000,0.26207106,0.043158448,0
0.115108604,0,0.014645921,0.000320492,8320000000,0.651676958,0.000436078,0.047879794,0.023746941,2860000000,0.975503593,0.007796143,1
0.039056384,0,0.015641282,0.001901018,870000000,0.597787759,0.000488033,0.056052172,0.033781615,3520000000,0,0.035161741,1
0.049126768,0,0.017825576,0.003596241,0.000138439,0.57045038,0.000492125,0.061380961,0.023503532,661000000,0.181799777,0.072834272,1
0.069146879,0,0.024941679,0.003552189,7260000000,0.629463173,0.000395302,0.052671005,0.005805245,6290000000,0,0.083163622,1
0.054012673,0,0.013931937,0.000463367,0.000105153,0.722896505,0.000461456,0.075360956,0.045291355,24000000,0.062658164,0.007856241,1
0.075522779,0,0.019312436,0.000353026,5450000000,0.663251914,0.000408703,0.019517354,0.003841115,7000000000,0,0.006427359,1
0.045684526,0,0.013260912,0.002051285,0.000250401,0.216067816,0.000454769,0.018445133,0.003174068,8050000000,0.026116004,0.038082141,0
0.027874293,0,0.007599611,0.009874311,6200000000,0.585377884,0.000459036,0.033303468,0.236204492,8510000000,0.141714748,0.081981362,0
0.046258327,0,0.014495861,0.001172183,8400000000,0.555373961,0.000448131,0.035430284,0.027774256,4160000000,0,0.015671243,0
0.02027532,0,0.009716829,0.004775511,0.00010364,0.498760324,0.000420481,0.031253029,0.0049578,7380000000,0.306205081,0.036252369,0
0.028889474,0,0.016640353,0.000355679,0.000195176,0.342189302,0.000453995,0.031787671,0.014922731,7050000000,0.195363903,0.005902311,0
0.041945219,0,0.036511376,0.000156522,0.000172481,0.295749921,0.000407131,0.023862051,0.006351419,991000000,0,0.003665157,0
0.041791801,0,0.012585767,287000000,0.000391109,0.163895863,0.000448705,0.028009929,0.006289105,0.00011193,0.251037554,0.000890296,0
0.046070993,0,0.018584339,0.001648201,0.000124066,0.560226887,0.000436153,0.039457721,0.012052623,3350000000,0.307925903,0.029448147,0
0.045353791,0,0.022875453,0.00196322,8320000000,0.519813074,0.000408927,0.022026056,0.007842596,5380000000,0,0.027068538,0
0.050706991,0,0.014120541,0.00010312,0.00028293,0.237092694,0.000473734,0.03224006,0.003091359,0.0001036,0,0.002746384,0
0.130763206,0,0.020508189,0.000634793,0.000149787,0.151266786,0.000392183,0.029214341,0.006149233,6990000000,0,0.009421131,0
0.037229473,0,0.024295904,0.000539094,0.000212576,0.237847337,0.000440869,0.025715671,0.006336926,0.000173583,0,0.012227014,0
0.032148899,0,0.019545327,0.000845507,0.000144491,0.664948832,0.000443914,0.043540972,0.008714312,2600000000,0.021054763,0.009935316,0
0.03465283,0,0.022691485,0.006587232,0.000180803,0.404450961,0.000467221,0.023894364,0.003108649,8070000000,0.144650268,0.152671244,0
0.032007766,0,0.019724616,0.000433093,0.000370684,0.233177173,0.000490553,0.094702055,0.003488358,9160000000,0.349124405,0.01174862,0
0.029952702,0,0.017771122,0.000565452,0.000213332,0.355897829,0.000458886,0.032845204,0.001992379,898000000,0.138880453,0.009610818,0
0.045219569,0,0.024654924,0.002414589,0.0001339,0.41902325,0.0004378,0.014256129,0.001455894,0.000113041,0,0.056004652,0
0.034816863,0,0.01776436,0.001640406,0.000217115,0.472742883,0.000432484,0.025175154,0.002800915,2730000000,0.050005061,0.028052063,0
0.087230652,0,0.017315322,0.00049674,0.000110449,0.623690073,0.000450477,0.034413877,0.005321,5760000000,0,0.015399593,0
0.038115654,0,0.027335757,0.00030884,0.000608981,0.165603827,0.000459435,0.054201489,0.00104903,6690000000,0.10436279,0.00789101,0
0.060172177,0,0.024241957,0.000129996,0.000206524,0.360205619,0.000463902,0.023776861,0.000994405,0.000125404,0,0.005125716,0
0.028417934,0,0.032465269,0.002184749,0.000148274,0.457415915,0.000395577,0.014544012,0.006246771,6180000000,0,0.024845684,0
0.07287625,0,0.021838563,0.001084074,6200000000,0.609222021,0.000442716,0.016394695,0.006218941,7240000000,0.605020751,0.032715512,0
0.043931339,0,0.019627404,0.00158319,0.000231488,0.542816851,0.000468269,0.022913209,0.000904902,5500000000,0.108310558,0.037733886,0
0.041616658,0,0.021578931,0.000357904,0.000350258,0.309695607,0.000475805,0.067079888,0.001895017,8890000000,0.14090495,0.011031278,0
0.026235871,0,0.036287843,0.010136021,0.000294278,0.415291397,0.000482418,0.014300192,0.000604016,5020000000,0.262577184,0.156516433,0
0.04590587,0,0.016450483,0.002559276,0.000139952,0.492569715,0.000449428,0.015334224,0.001894633,0.000106361,0.228970544,0.065144587,0
0.042948133,0,0.06802662,0.003586777,0.000742881,0.175181277,0.000452922,0.024749203,0.000979737,7870000000,0.248102035,0.120434948,0
0.037512891,0,0.035324093,0.002392953,0.000129361,0.571776666,0.000461332,0.012881336,0.00083036,9710000000,0.305294058,0.046361339,0
0.03888375,0,0.012078146,0.000447201,0.000630919,0.093022751,0.000469092,0.040256745,0.002645399,0.000162975,0.282518474,0.017319237,0
0.031732597,0,0.019212356,0.002415435,0.000236784,0.455869077,0.000454444,0.05583479,0.000924084,2230000000,0.412896042,0.051450101,0
0.059778002,0,0.024051312,0.000409848,0.000110449,0.560567837,0.000417038,0.012326131,0.001560421,3860000000,0,0.012144488,1
